,d.log_time,d.temperature_A,d.temperature_B,d.humidity_A,d.humidity_B,d.photometric,d.CO2,d.soil_temperature,d.soil_humidity,d.soil_EC,d.soil_PH,d.outside_photometric,d.outside_temperature,d.outside_humidity,d.wind_speed,d.wind_direction,d.radiometric,d.rainfall_detect,d.rainfall,actuator01,actuator02,actuator03,actuator04,actuator05,actuator06,actuator07,actuator08,actuator09,actuator10,actuator11
20236,2020-11-19 02:15:00,22.7,22.2,85.5,93.4,0.0,547.0,22.6,49.0,0.7,6.5,0.0,21.8,75.8,0.0,329.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20237,2020-11-19 02:20:00,22.8,22.2,84.9,93.5,0.0,542.0,22.6,49.0,0.67,6.5,0.0,21.7,75.5,0.0,213.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20238,2020-11-19 02:25:00,22.8,22.2,84.7,93.3,0.0,538.0,22.6,49.0,0.6809999999999999,6.5,0.0,21.7,75.4,0.0,161.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20239,2020-11-19 02:30:00,22.9,22.2,84.2,93.3,0.0,532.0,22.6,49.0,0.743,6.5,0.0,21.8,75.4,0.0,59.0,0.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20240,2020-11-19 02:35:00,22.8,22.3,84.7,93.0,0.0,532.0,22.5,49.0,0.6940000000000001,6.5,0.0,21.9,75.7,0.0,219.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20241,2020-11-19 02:40:00,22.8,22.2,85.0,93.0,0.0,533.0,22.5,49.0,0.7,6.5,0.0,21.7,75.6,0.0,231.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20242,2020-11-19 02:45:00,22.8,22.2,84.8,93.1,0.0,531.0,22.5,49.0,0.72,6.5,0.0,21.6,75.2,0.7,127.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20243,2020-11-19 02:50:00,22.7,22.2,85.0,93.2,0.0,533.0,22.5,49.0,0.7070000000000001,6.5,0.0,21.7,76.0,0.0,199.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20244,2020-11-19 02:55:00,22.8,22.2,85.0,93.2,0.0,536.0,22.5,49.0,0.726,6.5,0.0,21.6,76.6,0.0,292.0,0.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20245,2020-11-19 03:00:00,22.8,22.2,85.0,93.2,0.0,537.0,22.4,49.0,0.6940000000000001,6.5,0.0,21.6,76.5,0.0,212.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20246,2020-11-19 03:05:00,22.7,22.2,84.8,93.2,0.0,535.0,22.4,49.0,0.6990000000000001,6.5,0.0,21.4,76.8,0.0,227.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20247,2020-11-19 03:10:00,22.9,22.2,84.1,93.2,0.0,531.0,22.4,49.0,0.703,6.5,0.0,21.5,77.0,0.0,235.0,0.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20248,2020-11-19 03:15:00,22.7,22.2,85.0,93.0,0.0,533.0,22.4,49.0,0.691,6.5,0.0,21.4,76.9,0.9,158.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20249,2020-11-19 03:20:00,22.7,22.2,85.0,93.1,0.0,532.0,22.4,49.0,0.7070000000000001,6.5,0.0,21.5,76.7,1.1,125.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20250,2020-11-19 03:25:00,22.7,22.2,84.7,93.2,0.0,522.0,22.4,49.0,0.696,6.5,0.0,21.8,75.9,0.0,166.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20251,2020-11-19 03:30:00,22.7,22.2,84.7,93.0,0.0,524.0,22.4,49.0,0.685,6.5,0.0,21.6,76.2,0.7,124.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20252,2020-11-19 03:35:00,22.8,22.2,84.3,93.1,0.0,525.0,22.4,49.0,0.7020000000000001,6.5,0.0,21.5,76.0,0.7,187.0,0.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20253,2020-11-19 03:40:00,22.8,22.2,84.5,92.8,0.0,526.0,22.3,48.8,0.7020000000000001,6.5,0.0,21.9,76.0,0.7,115.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20254,2020-11-19 03:45:00,22.7,22.2,85.0,92.9,0.0,533.0,22.3,48.8,0.718,6.5,0.0,21.8,75.9,0.7,197.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20255,2020-11-19 03:50:00,22.7,22.2,84.4,93.1,0.0,542.0,22.3,49.0,0.6890000000000001,6.5,0.0,21.9,76.2,0.0,353.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20256,2020-11-19 03:55:00,22.7,22.1,84.7,93.0,0.0,539.0,22.3,48.8,0.6890000000000001,6.5,0.0,22.0,75.8,0.7,319.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20257,2020-11-19 04:10:00,22.7,22.1,85.3,92.8,0.0,547.0,22.2,48.8,0.73,6.5,0.0,21.9,74.8,0.0,286.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20258,2020-11-19 04:15:00,22.7,22.1,85.0,93.1,0.0,552.0,22.2,48.8,0.6829999999999999,6.5,0.0,21.8,75.2,0.7,213.0,0.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20259,2020-11-19 04:20:00,22.6,22.1,85.2,93.3,0.0,546.0,22.2,48.8,0.701,6.5,0.0,21.8,75.7,1.1,159.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20260,2020-11-19 04:25:00,22.6,22.1,85.0,93.3,0.0,542.0,22.2,48.7,0.7040000000000001,6.5,0.0,21.8,75.4,0.0,202.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20261,2020-11-19 04:30:00,22.6,22.0,85.4,93.4,0.0,540.0,22.2,48.7,0.7120000000000001,6.5,0.0,21.6,75.4,0.0,283.0,0.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20262,2020-11-19 04:35:00,22.5,22.0,85.8,93.5,0.0,551.0,22.2,49.2,0.657,6.5,0.0,21.9,75.3,0.0,167.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,1
20263,2020-11-19 04:40:00,22.5,22.0,85.6,93.6,0.0,543.0,22.1,49.4,0.7170000000000001,6.5,0.0,21.8,76.3,0.7,44.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20264,2020-11-19 04:45:00,22.4,21.9,86.4,93.9,0.0,544.0,22.1,49.4,0.721,6.5,0.0,21.7,75.7,0.0,298.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,1,0
20265,2020-11-19 04:50:00,22.3,21.8,86.8,94.1,0.0,559.0,22.1,49.4,0.7190000000000001,6.5,0.0,21.5,76.3,0.0,297.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20266,2020-11-19 04:55:00,22.3,21.7,86.6,94.4,0.0,558.0,22.1,49.4,0.7,6.5,0.0,21.4,76.6,0.0,31.0,0.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20267,2020-11-19 05:00:00,22.2,21.8,86.8,94.6,0.0,548.0,22.1,49.4,0.7340000000000001,6.5,0.0,21.6,76.7,0.7,14.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20268,2020-11-19 05:05:00,22.4,21.8,86.1,94.5,0.0,540.0,22.1,49.4,0.703,6.5,0.0,21.6,76.4,0.0,341.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20269,2020-11-19 05:10:00,22.4,21.9,86.4,94.3,0.0,538.0,22.0,49.4,0.752,6.5,0.0,21.8,76.4,0.7,358.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20270,2020-11-19 05:15:00,22.3,21.9,86.7,94.3,0.0,546.0,22.1,49.4,0.755,6.5,0.0,21.5,75.8,0.0,68.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20271,2020-11-19 05:20:00,22.4,21.8,85.8,94.4,0.0,543.0,22.0,49.4,0.718,6.5,0.0,21.8,76.2,0.7,163.0,0.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20272,2020-11-19 05:25:00,22.4,21.9,86.2,94.3,0.0,545.0,22.0,49.4,0.726,6.5,0.0,21.7,76.5,0.0,196.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20273,2020-11-19 05:30:00,22.4,21.9,86.2,94.3,0.0,538.0,22.0,49.4,0.736,6.5,0.0,21.8,76.7,0.9,30.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20274,2020-11-19 05:35:00,22.5,22.0,85.9,94.2,0.0,530.0,22.0,50.1,0.6859999999999999,6.5,0.0,21.5,76.2,0.7,205.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20275,2020-11-19 05:40:00,22.5,22.0,86.1,94.1,0.0,535.0,22.0,50.3,0.728,6.5,0.0,21.9,75.8,1.1,135.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,1,0
20276,2020-11-19 05:45:00,22.5,22.0,85.4,94.0,0.0,531.0,22.0,50.1,0.74,6.5,0.0,21.8,75.6,0.0,40.0,0.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20277,2020-11-19 05:50:00,22.5,22.0,85.9,93.9,0.0,536.0,22.0,49.9,0.7190000000000001,6.5,0.0,22.0,75.2,0.9,14.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20278,2020-11-19 05:55:00,22.4,22.0,85.9,93.8,0.0,535.0,22.0,49.9,0.7340000000000001,6.5,3.0,21.8,75.1,1.1,44.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20279,2020-11-19 06:00:00,22.5,22.0,85.6,93.8,0.0,530.0,21.9,49.9,0.737,6.5,18.0,21.7,75.4,1.1,16.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20280,2020-11-19 06:05:00,22.5,22.0,85.4,93.7,35.0,530.0,21.9,49.9,0.7509999999999999,6.5,52.0,21.6,75.3,0.0,202.0,0.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20281,2020-11-19 06:10:00,22.5,22.0,85.9,93.7,95.0,531.0,21.9,49.9,0.725,6.5,138.0,21.7,75.3,1.1,82.0,2.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20282,2020-11-19 06:15:00,22.4,21.9,85.9,93.7,191.0,533.0,21.9,49.9,0.737,6.5,269.0,21.7,75.0,0.0,172.0,4.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20283,2020-11-19 06:20:00,22.4,21.9,85.7,93.8,322.0,534.0,21.9,49.9,0.732,6.5,447.0,21.7,75.3,0.9,35.0,7.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20284,2020-11-19 06:25:00,22.5,21.9,85.2,93.8,514.0,531.0,21.9,49.9,0.748,6.5,680.0,21.9,75.2,0.0,338.0,20.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20285,2020-11-19 06:30:00,22.4,21.9,86.3,93.9,801.0,545.0,21.9,49.9,0.7340000000000001,6.5,1070.0,21.5,75.0,0.0,162.0,47.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20286,2020-11-19 06:35:00,22.4,21.9,86.9,94.1,1052.0,556.0,21.9,49.9,0.716,6.5,1428.0,21.7,75.3,0.0,201.0,60.0,0,0.0,1,1,1,1,1,1,1,1,1,0,1
20287,2020-11-19 06:40:00,22.4,22.0,86.7,94.2,1303.0,550.0,21.9,50.4,0.715,6.5,1801.0,21.8,75.3,1.1,183.0,70.0,0,0.0,1,1,1,1,1,1,1,1,1,1,0
20288,2020-11-19 06:45:00,22.5,22.1,85.9,94.1,1542.0,542.0,21.9,50.3,0.767,6.5,2151.0,21.9,75.0,1.1,166.0,80.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20289,2020-11-19 06:50:00,22.8,22.3,85.6,93.8,1805.0,539.0,21.9,50.1,0.767,6.5,2527.0,22.2,74.3,0.9,133.0,87.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20290,2020-11-19 06:55:00,22.8,22.3,84.6,93.5,1781.0,526.0,21.9,49.9,0.73,6.5,2723.0,22.2,73.4,0.0,221.0,87.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20291,2020-11-19 07:00:00,23.0,22.8,84.5,92.6,2522.0,523.0,21.8,49.9,0.732,6.5,3467.0,22.6,72.7,0.7,203.0,109.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20292,2020-11-19 07:05:00,23.3,23.3,83.5,91.5,2881.0,519.0,21.9,49.9,0.74,6.5,8455.0,23.9,69.8,1.3,122.0,239.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20293,2020-11-19 07:10:00,23.6,23.6,82.9,90.5,3156.0,519.0,21.8,49.9,0.742,6.5,9531.0,25.8,65.3,0.0,97.0,254.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20294,2020-11-19 07:15:00,23.9,23.7,81.6,89.6,2594.0,507.0,21.9,49.9,0.7340000000000001,6.5,5506.0,25.9,64.0,0.0,147.0,207.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20295,2020-11-19 07:20:00,24.2,24.2,81.5,89.0,4136.0,504.0,21.9,49.9,0.74,6.5,12547.0,27.2,62.1,0.9,161.0,282.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20296,2020-11-19 07:25:00,24.7,24.6,80.3,88.1,4770.0,501.0,21.9,49.9,0.742,6.5,13934.0,28.4,60.0,0.0,66.0,292.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20297,2020-11-19 07:30:00,25.3,25.1,79.3,87.8,5272.0,500.0,21.9,49.9,0.738,6.5,15318.0,28.4,59.8,0.0,122.0,303.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20298,2020-11-19 07:35:00,25.7,25.5,77.4,86.4,6384.0,498.0,21.9,50.4,0.705,6.5,17361.0,28.8,59.1,0.9,59.0,323.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20299,2020-11-19 07:40:00,26.6,26.0,73.7,84.1,14335.0,494.0,22.0,50.4,0.713,6.5,18127.0,29.4,57.5,0.7,75.0,350.0,0,0.0,1,1,1,1,1,1,1,1,1,1,0
20300,2020-11-19 07:45:00,27.7,26.8,71.3,81.8,15734.0,491.0,22.0,50.3,0.7559999999999999,6.5,19217.0,28.8,58.9,1.1,185.0,348.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20301,2020-11-19 07:50:00,28.3,27.2,68.3,80.4,17455.0,492.0,22.0,50.3,0.741,6.5,21216.0,28.7,59.3,1.3,149.0,366.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20302,2020-11-19 07:55:00,29.4,27.7,66.6,78.8,11752.0,486.0,22.1,50.2,0.778,6.5,18265.0,29.1,58.0,1.5,215.0,348.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20303,2020-11-19 08:00:00,29.1,27.7,65.8,77.7,16044.0,485.0,22.1,50.1,0.722,6.5,20092.0,27.5,60.9,1.3,150.0,374.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20304,2020-11-19 08:05:00,29.2,28.9,66.8,75.4,10318.0,480.0,22.2,49.9,0.72,6.5,24511.0,28.8,58.5,1.1,211.0,395.0,0,0.0,1,1,1,1,1,1,1,1,1,0,1
20305,2020-11-19 08:10:00,29.7,29.9,65.9,73.8,11394.0,481.0,22.2,49.9,0.743,6.5,25961.0,29.8,56.9,0.7,182.0,405.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20306,2020-11-19 08:15:00,29.7,29.6,63.1,71.2,12027.0,484.0,22.3,49.9,0.728,6.5,26327.0,29.7,56.6,1.5,132.0,402.0,0,0.0,1,1,1,1,1,1,1,1,1,0,1
20307,2020-11-19 08:20:00,30.2,29.3,62.0,71.7,11370.0,490.0,22.3,50.1,0.69,6.5,27395.0,28.9,57.9,1.1,186.0,430.0,0,0.0,1,1,1,1,1,1,1,1,0,0,1
20308,2020-11-19 08:25:00,30.3,30.2,64.3,71.9,11561.0,472.0,22.4,49.9,0.728,6.5,29293.0,29.0,57.8,1.7,164.0,446.0,0,0.0,1,1,1,1,1,1,1,1,1,0,1
20309,2020-11-19 08:30:00,30.1,30.9,62.6,67.9,11346.0,479.0,22.4,49.9,0.728,6.5,30325.0,29.4,57.7,0.9,148.0,478.0,0,0.0,1,1,1,1,1,1,1,1,1,0,1
20310,2020-11-19 08:35:00,30.7,31.4,62.4,72.1,12063.0,468.0,22.5,50.9,0.716,6.5,31727.0,29.4,58.1,1.9,149.0,497.0,0,0.0,1,1,1,1,1,1,1,1,0,1,0
20311,2020-11-19 08:40:00,30.5,31.8,62.7,67.0,13617.0,468.0,22.6,50.7,0.7020000000000001,6.5,33061.0,30.0,56.9,1.5,140.0,280.0,0,0.0,1,1,1,1,1,1,1,1,1,1,0
20312,2020-11-19 08:45:00,30.7,31.5,59.8,66.6,12541.0,475.0,22.6,50.4,0.7340000000000001,6.5,33627.0,30.1,56.6,0.7,187.0,521.0,0,0.0,1,1,1,1,1,1,1,1,1,1,0
20313,2020-11-19 08:50:00,31.1,30.9,62.8,71.1,13330.0,467.0,22.7,50.4,0.7190000000000001,6.5,34260.0,30.2,55.6,1.3,210.0,231.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20314,2020-11-19 08:55:00,31.3,31.3,60.6,69.2,12996.0,463.0,22.8,50.4,0.703,6.5,35065.0,30.2,56.5,0.9,130.0,509.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20315,2020-11-19 09:00:00,31.5,31.1,59.4,69.6,12936.0,461.0,22.9,50.4,0.7070000000000001,6.5,35204.0,30.6,55.8,1.3,111.0,542.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20316,2020-11-19 09:05:00,31.2,31.4,61.3,70.0,13151.0,470.0,23.0,50.3,0.7040000000000001,6.5,35452.0,31.2,54.7,1.3,257.0,241.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20317,2020-11-19 09:10:00,31.4,31.5,62.7,70.2,13653.0,474.0,23.0,50.3,0.7,6.5,35804.0,30.8,55.5,0.0,307.0,374.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20318,2020-11-19 09:15:00,31.7,31.5,59.0,71.7,14012.0,471.0,23.1,50.3,0.7,6.5,36777.0,31.4,53.9,0.7,257.0,376.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20319,2020-11-19 09:20:00,31.7,31.7,61.4,70.0,12589.0,469.0,23.2,50.3,0.7090000000000001,6.5,32979.0,31.9,52.5,0.7,179.0,474.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20320,2020-11-19 09:25:00,31.8,31.2,56.4,65.9,15973.0,468.0,23.2,50.2,0.7020000000000001,6.5,42686.0,31.2,53.8,0.0,220.0,606.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20321,2020-11-19 09:30:00,32.3,31.7,59.4,69.5,18472.0,463.0,23.3,50.1,0.7,6.5,44318.0,32.5,50.6,0.0,192.0,627.0,0,0.0,1,1,1,1,1,1,1,1,1,0,1
20322,2020-11-19 09:35:00,32.7,32.5,57.6,68.2,20600.0,458.0,23.3,50.8,0.7020000000000001,6.5,43607.0,31.8,52.7,0.7,194.0,620.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20323,2020-11-19 09:40:00,34.0,32.7,56.5,66.4,26291.0,454.0,23.4,50.7,0.688,6.5,44407.0,32.4,50.6,1.1,307.0,589.0,0,0.0,1,1,1,1,1,1,1,1,0,0,0
20324,2020-11-19 09:45:00,34.7,32.8,55.5,67.7,28957.0,467.0,23.5,50.5,0.693,6.5,45706.0,32.6,50.3,1.1,335.0,559.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20325,2020-11-19 09:50:00,35.1,33.0,55.9,68.0,30906.0,467.0,23.6,50.4,0.685,6.5,48095.0,32.5,50.3,0.7,32.0,603.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20326,2020-11-19 09:55:00,36.7,33.1,51.8,65.7,32699.0,451.0,23.6,50.4,0.715,6.4,50361.0,33.3,47.7,2.1,305.0,610.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20327,2020-11-19 10:00:00,36.8,33.1,50.0,65.6,34074.0,456.0,23.7,50.4,0.695,6.4,50601.0,33.8,47.5,1.1,296.0,637.0,0,0.0,1,1,1,1,1,1,1,1,1,0,0
20328,2020-11-19 10:05:00,37.6,33.4,45.3,64.9,29662.0,443.0,23.8,50.4,0.72,6.4,52449.0,33.3,49.4,2.7,348.0,644.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
20329,2020-11-19 10:10:00,36.2,32.4,48.7,65.1,16857.0,457.0,23.9,50.4,0.6990000000000001,6.4,52732.0,33.2,50.0,2.1,20.0,648.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
20330,2020-11-19 10:15:00,35.5,32.6,50.0,61.7,17360.0,437.0,23.9,50.4,0.6779999999999999,6.4,54094.0,33.1,48.1,1.3,7.0,651.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20331,2020-11-19 10:20:00,35.8,32.4,47.5,61.9,17443.0,425.0,24.0,50.3,0.711,6.4,55778.0,32.9,47.7,1.5,291.0,661.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20332,2020-11-19 10:25:00,35.8,32.6,48.6,62.3,17647.0,445.0,24.1,50.2,0.667,6.4,57860.0,33.2,47.4,1.9,319.0,668.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20333,2020-11-19 10:30:00,35.5,32.7,45.4,61.7,16666.0,441.0,24.1,50.2,0.6579999999999999,6.4,58971.0,32.3,47.5,2.7,20.0,672.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
20334,2020-11-19 10:35:00,35.5,32.4,47.1,59.8,16714.0,430.0,24.2,50.7,0.657,6.4,59459.0,33.1,47.0,1.5,55.0,658.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20335,2020-11-19 10:40:00,35.4,33.0,47.4,61.8,17515.0,427.0,24.2,50.7,0.672,6.4,61346.0,33.6,44.6,3.7,24.0,521.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
20336,2020-11-19 10:45:00,36.1,32.8,46.0,63.1,17826.0,420.0,24.3,50.7,0.695,6.4,62567.0,33.4,45.8,1.9,294.0,668.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
20337,2020-11-19 10:50:00,35.9,33.1,47.8,60.7,17407.0,422.0,24.3,50.6,0.695,6.4,63328.0,32.5,47.4,2.1,15.0,613.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20338,2020-11-19 10:55:00,35.9,33.1,45.7,58.0,17957.0,425.0,24.4,50.5,0.687,6.4,64246.0,33.2,45.8,2.5,15.0,686.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20339,2020-11-19 11:00:00,36.3,32.9,46.5,61.7,17479.0,423.0,24.5,50.5,0.6809999999999999,6.4,64697.0,33.5,45.6,2.9,341.0,689.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20340,2020-11-19 11:05:00,36.1,33.5,46.0,59.8,16977.0,428.0,24.6,50.4,0.68,6.4,138.0,34.0,45.8,1.5,298.0,634.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20341,2020-11-19 11:10:00,36.0,33.5,46.0,62.8,16618.0,422.0,24.7,50.4,0.693,6.4,138.0,34.2,45.5,1.5,23.0,606.0,0,0.0,1,1,1,1,1,1,1,0,0,1,0
20342,2020-11-19 11:15:00,35.8,33.5,47.2,57.7,13199.0,425.0,24.8,50.4,0.6629999999999999,6.4,138.0,33.0,46.4,2.3,134.0,686.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20343,2020-11-19 11:20:00,35.3,33.8,47.0,59.6,13115.0,422.0,24.8,50.4,0.6940000000000001,6.4,138.0,32.9,46.8,1.1,73.0,682.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20344,2020-11-19 11:25:00,35.3,33.1,48.3,57.6,12960.0,418.0,24.9,50.4,0.664,6.4,138.0,32.8,47.4,1.5,266.0,620.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20345,2020-11-19 11:30:00,35.5,33.5,48.1,59.2,13737.0,420.0,25.0,50.4,0.677,6.4,138.0,32.9,47.1,3.1,37.0,668.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20346,2020-11-19 11:35:00,36.0,33.6,46.5,57.5,15016.0,422.0,25.1,50.9,0.664,6.4,138.0,33.1,46.3,1.9,334.0,682.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
20347,2020-11-19 11:40:00,36.3,33.0,46.3,59.4,17443.0,419.0,25.2,50.8,0.6970000000000001,6.4,138.0,32.7,47.7,2.1,323.0,705.0,0,0.0,1,1,1,1,1,1,1,0,1,1,0
20348,2020-11-19 11:45:00,36.2,32.9,44.4,57.5,16822.0,425.0,25.2,50.8,0.6759999999999999,6.4,138.0,34.2,44.5,2.3,50.0,637.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20349,2020-11-19 11:50:00,36.4,32.2,45.4,61.5,15698.0,421.0,25.3,50.7,0.674,6.4,138.0,33.5,46.3,1.3,306.0,336.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
20350,2020-11-19 11:55:00,36.2,32.5,47.5,63.2,15208.0,420.0,25.4,50.7,0.6809999999999999,6.4,138.0,34.0,46.2,1.1,321.0,692.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20351,2020-11-19 12:00:00,35.9,33.2,46.6,62.4,11322.0,424.0,25.4,50.5,0.652,6.4,138.0,33.4,46.2,1.3,330.0,705.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20352,2020-11-19 12:05:00,35.5,32.6,46.9,60.2,9265.0,418.0,25.4,50.7,0.649,6.4,138.0,33.1,47.7,1.9,302.0,696.0,0,0.0,1,1,1,1,1,1,1,0,1,0,1
20353,2020-11-19 12:10:00,35.0,32.8,48.2,59.8,8931.0,422.0,25.5,51.2,0.667,6.4,138.0,33.5,46.3,1.7,64.0,603.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20354,2020-11-19 12:15:00,34.9,33.0,47.4,61.0,8859.0,422.0,25.5,50.9,0.6659999999999999,6.4,138.0,33.8,45.9,3.3,263.0,566.0,0,0.0,1,1,1,1,1,1,1,0,0,0,0
20355,2020-11-19 12:20:00,34.8,32.9,48.8,59.6,9684.0,423.0,25.5,50.8,0.672,6.4,138.0,33.3,46.9,2.5,309.0,689.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20356,2020-11-19 12:25:00,35.5,33.4,48.9,60.5,10963.0,424.0,25.6,50.8,0.677,6.4,138.0,32.3,48.3,1.7,322.0,686.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20357,2020-11-19 12:30:00,36.0,33.1,48.4,61.6,12302.0,420.0,25.6,50.8,0.664,6.4,138.0,32.6,48.0,1.7,30.0,679.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20358,2020-11-19 12:35:00,36.3,33.6,46.2,58.4,13390.0,420.0,25.6,51.7,0.6629999999999999,6.4,138.0,32.5,48.9,1.7,337.0,672.0,0,0.0,1,1,1,1,1,1,1,0,1,0,0
20359,2020-11-19 12:40:00,36.5,33.9,44.7,60.2,14646.0,422.0,25.7,51.4,0.648,6.4,138.0,32.7,49.2,1.5,338.0,665.0,0,0.0,1,1,1,1,1,1,1,0,0,1,0
