index,d.log_time,d.temperature_A,d.temperature_B,d.humidity_A,d.humidity_B,d.photometric,d.CO2,d.soil_temperature,d.soil_humidity,d.soil_EC,d.soil_PH,d.outside_photometric,d.outside_temperature,d.outside_humidity,d.wind_speed,d.wind_direction,d.radiometric,d.rainfall_detect,d.rainfall,actuator01,actuator02,actuator03,actuator04,actuator05,actuator06,actuator07,actuator08,actuator09,actuator10,actuator11
23087,2020/12/2 00:10,18.5,17.8,85.2,94.3,0,466,19.8,44.3,0.569,6.6,0,18,76,0,300,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23088,2020/12/2 00:15,18.5,17.9,85.4,94.5,0,467,19.8,44.3,0.543,6.6,0,17.9,76.2,0.7,320,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23089,2020/12/2 00:20,18.5,17.8,85,94.6,0,468,19.7,44.3,0.576,6.6,0,18,76.5,0,323,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23090,2020/12/2 00:25,18.5,17.8,85.2,94.7,0,468,19.7,44.3,0.55,6.6,0,17.8,75.9,0,162,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23091,2020/12/2 00:30,18.5,17.9,84.8,94.9,0,466,19.7,44.3,0.571,6.6,0,17.7,76.3,0,168,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23092,2020/12/2 00:35,18.5,17.8,85,94.9,0,466,19.7,44.3,0.58,6.6,0,17.7,76.4,0,282,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23093,2020/12/2 00:40,18.6,17.9,85.2,94.9,0,466,19.7,44.3,0.587,6.6,0,17.7,75.9,0,194,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23094,2020/12/2 00:45,18.6,17.9,84.8,94.9,0,464,19.6,44.3,0.56,6.6,0,17.6,76,0,208,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23095,2020/12/2 00:50,18.6,18,84.4,94.9,0,458,19.6,44.3,0.584,6.6,0,18.1,75.6,0,203,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23096,2020/12/2 00:55,18.7,18,84.7,94.9,0,457,19.6,44.3,0.558,6.6,0,18.2,75.2,0,41,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23097,2020/12/2 01:00,18.7,18.2,84.5,95,0,457,19.6,44.3,0.556,6.6,0,18.3,74.5,0.7,230,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23098,2020/12/2 01:05,18.8,18.3,84.3,94.8,0,460,19.6,44.2,0.554,6.6,0,18.5,74.1,0.7,206,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23099,2020/12/2 01:10,19,18.4,84.3,94.7,0,460,19.6,44.3,0.544,6.6,0,18.6,73.1,0.7,174,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23100,2020/12/2 01:15,19.1,18.5,83.3,94.5,0,458,19.5,44.3,0.55,6.6,0,18.8,72.5,0.9,194,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23101,2020/12/2 01:20,19.2,18.6,83.4,94.3,0,458,19.5,44.2,0.566,6.6,0,18.9,72.2,0,164,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23102,2020/12/2 01:25,19.3,18.6,83.2,94.1,0,460,19.5,44.3,0.587,6.6,0,18.9,71.2,0,27,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23103,2020/12/2 01:30,19.3,18.6,80.4,93.5,0,442,19.5,44.3,0.584,6.6,0,19,70.3,0.7,128,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23104,2020/12/2 01:35,19.4,18.8,80.4,92.5,0,439,19.5,44.3,0.561,6.6,0,19,70.3,0.7,209,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23105,2020/12/2 01:40,19.6,19,80.5,91.7,0,436,19.5,44.3,0.567,6.6,0,19.5,69.3,0,180,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23106,2020/12/2 01:45,19.7,19.1,79.1,91.2,0,435,19.5,44.3,0.567,6.6,0,19.2,68.9,0,49,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23107,2020/12/2 01:50,19.8,19.1,79.5,90.6,0,437,19.5,44.3,0.579,6.6,0,19.6,68.9,0,119,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23108,2020/12/2 01:55,19.9,19.3,77.4,89.6,0,434,19.5,44.3,0.558,6.6,0,19.6,68.7,0,115,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23109,2020/12/2 02:00,20,19.3,78.6,88.8,0,435,19.4,44.3,0.565,6.6,0,19.5,68.8,0,26,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23110,2020/12/2 02:05,20,19.2,78,88.5,0,435,19.4,44.2,0.563,6.6,0,19.3,69.4,0,282,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23111,2020/12/2 02:10,19.9,19,77.2,88.9,0,436,19.4,44.2,0.575,6.6,0,19.2,70.3,0.7,132,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23112,2020/12/2 02:15,19.9,18.8,78.3,89.1,0,437,19.4,44.2,0.557,6.6,0,18.7,70.6,0,251,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23113,2020/12/2 02:20,19.7,18.6,78.1,89.3,0,439,19.4,44.2,0.573,6.6,0,18.7,70.1,0.9,44,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23114,2020/12/2 02:25,19.6,18.7,77.8,89.4,0,434,19.4,44.2,0.556,6.6,0,19.1,69.9,0.7,98,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23115,2020/12/2 02:30,19.6,18.7,78.2,89.2,0,435,19.4,44.3,0.556,6.6,0,18.9,69.8,0,58,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23116,2020/12/2 02:35,19.5,18.6,78.5,89.2,0,435,19.4,44.2,0.562,6.6,0,18.7,71,0,320,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23117,2020/12/2 02:40,19.4,18.5,78.3,89.5,0,435,19.3,44.2,0.559,6.6,0,19.1,69.6,0.9,193,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23118,2020/12/2 02:45,19.4,18.4,78.7,89.4,0,438,19.3,44.2,0.553,6.6,0,18.8,70.2,0,266,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23119,2020/12/2 02:50,19.3,18.3,79,89.5,0,435,19.3,44.2,0.577,6.6,0,18.5,70.8,0,97,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23120,2020/12/2 02:55,19.2,18.3,79,89.9,0,437,19.3,44.2,0.558,6.6,0,18.2,71.3,0.9,205,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23121,2020/12/2 03:00,19.1,18.1,79.8,90.6,0,438,19.3,44.2,0.57,6.6,0,18.3,71.8,0,159,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23122,2020/12/2 03:05,19,18.1,79.9,91.1,0,437,19.3,44,0.556,6.6,0,18,72.1,0,234,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23123,2020/12/2 03:10,18.9,17.9,80.3,91.4,0,438,19.2,44.2,0.569,6.6,0,18.2,72.3,1.1,283,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23124,2020/12/2 03:15,18.8,17.9,80.3,91.7,0,437,19.2,44,0.542,6.6,0,18.2,71.4,0,200,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23125,2020/12/2 03:20,18.8,17.9,80.8,91.6,0,438,19.2,44,0.601,6.6,0,18.2,71.9,0,68,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23126,2020/12/2 03:25,18.8,18,80,91.8,0,438,19.2,44,0.558,6.6,0,18.1,71.8,0,303,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23127,2020/12/2 03:30,18.9,18.2,79.3,91.3,0,438,19.2,44,0.555,6.6,0,18.6,70,1.5,350,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23128,2020/12/2 03:35,19,18.4,78.4,90.3,0,436,19.2,43.9,0.542,6.6,0,18.8,69.4,0.9,34,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23129,2020/12/2 03:40,19.2,18.5,78,89.4,0,436,19.1,43.9,0.559,6.6,0,18.9,69.2,0.9,273,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23130,2020/12/2 03:45,19.3,18.8,77.8,88.4,0,432,19.1,43.9,0.566,6.6,0,19.2,69.2,1.1,73,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23131,2020/12/2 03:50,19.3,18.8,77.5,87.5,0,435,19.1,43.9,0.559,6.6,0,18.6,69.9,0.9,94,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23132,2020/12/2 03:55,19.4,19,77.4,86.9,0,436,19,43.9,0.566,6.6,0,18.7,70.1,0.7,194,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23133,2020/12/2 04:10,19.6,18.9,76.8,86.6,0,433,19,43.8,0.549,6.6,0,19,69.6,1.5,15,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23134,2020/12/2 04:15,19.6,18.9,77,86.7,0,433,19,43.8,0.579,6.6,0,19,69.6,1.1,154,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23135,2020/12/2 04:20,19.6,18.9,76.9,86.8,0,433,19,43.9,0.57,6.6,0,19.2,69.2,4.7,335,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23136,2020/12/2 04:25,19.6,19,76.9,86.9,0,434,19,43.8,0.57,6.6,0,19.4,69,1.7,51,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23137,2020/12/2 04:30,19.7,19,77.4,86.8,0,433,18.9,43.8,0.557,6.6,0,19.4,68.9,0.7,300,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23138,2020/12/2 04:35,19.7,19.2,77.4,86.6,0,432,18.9,44.9,0.569,6.6,0,19.4,69.4,2.3,60,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23139,2020/12/2 04:40,19.8,19.4,77.3,86.2,0,432,18.9,44.8,0.57,6.6,0,19.5,69.1,3.1,21,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23140,2020/12/2 04:45,19.9,19.5,77.7,86,0,432,18.9,44.9,0.581,6.6,0,19.4,68.8,2.1,22,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23141,2020/12/2 04:50,20,19.6,76.9,85.7,0,433,18.9,44.8,0.567,6.6,0,19.7,68.8,4.7,16,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23142,2020/12/2 04:55,20.1,19.7,76.9,85.5,0,432,18.9,44.8,0.585,6.6,0,19.6,68.7,5.5,13,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23143,2020/12/2 05:00,20.2,19.7,76.9,85.4,0,433,18.8,44.8,0.579,6.6,0,19.9,69,3.7,59,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23144,2020/12/2 05:05,20.2,19.8,76.9,85.1,0,432,18.8,44.8,0.574,6.6,0,19.7,68.9,3.3,20,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23145,2020/12/2 05:10,20.3,19.8,76.6,85.2,0,430,18.8,44.8,0.554,6.6,0,19.8,68.8,3.1,36,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23146,2020/12/2 05:15,20.3,19.7,76.5,85.3,0,430,18.8,44.8,0.563,6.6,0,19.7,68.7,2.7,22,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23147,2020/12/2 05:20,20.3,19.8,76.8,85.2,0,434,18.8,44.7,0.573,6.6,0,19.9,68.8,2.7,27,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23148,2020/12/2 05:25,20.3,19.8,76.8,85.1,0,432,18.8,44.7,0.526,6.6,0,19.8,68.8,5.5,35,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23149,2020/12/2 05:30,20.3,19.7,76.9,85.5,0,432,18.8,44.8,0.56,6.6,0,19.6,68.8,2.1,71,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23150,2020/12/2 05:35,20.3,19.7,77,85.8,0,431,18.8,45.4,0.577,6.6,0,19.7,69.2,4.3,5,0,0,0,1,1,1,1,1,1,1,1,0,0,1
23151,2020/12/2 05:40,20.3,19.7,76.9,85.8,0,429,18.8,45.4,0.575,6.5,0,19.8,69.1,2.7,34,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23152,2020/12/2 05:45,20.3,19.8,77.3,86,0,429,18.8,45.3,0.552,6.6,0,19.8,69.5,5.9,27,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23153,2020/12/2 05:50,20.3,19.8,77.3,85.9,0,430,18.8,45.3,0.571,6.6,0,19.8,69.2,2.7,35,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23154,2020/12/2 05:55,20.3,19.9,77.7,85.8,0,431,18.8,45.2,0.558,6.6,0,19.9,69.3,4.5,24,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23155,2020/12/2 06:00,20.3,19.9,77.7,85.8,0,432,18.7,45.2,0.586,6.6,0,20,69.6,3.3,32,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23156,2020/12/2 06:05,20.4,19.9,77,85.8,0,434,18.7,45.2,0.58,6.6,2,19.9,69.5,3.9,43,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23157,2020/12/2 06:10,20.3,19.9,77.5,85.8,0,433,18.7,45.2,0.585,6.6,14,19.7,69.6,3.1,30,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23158,2020/12/2 06:15,20.4,19.9,77.1,85.8,23,435,18.7,45.1,0.573,6.6,39,19.7,69.4,2.1,66,0,0,0,1,1,1,1,1,1,1,1,0,0,0
23159,2020/12/2 06:20,20.4,19.8,77.1,85.9,71,434,18.7,45.1,0.583,6.6,95,19.8,69.2,3.9,23,2,0,0,1,1,1,1,1,1,1,1,0,0,0
23160,2020/12/2 06:25,20.3,19.8,77.6,86.2,131,432,18.7,44.9,0.554,6.6,157,19.9,69.7,2.5,48,3,0,0,1,1,1,1,1,1,1,1,0,0,0
23161,2020/12/2 06:30,20.4,19.7,77.6,86.4,239,436,18.7,44.9,0.56,6.6,279,19.7,70,1.5,271,4,0,0,1,1,1,1,1,1,1,1,0,0,0
23162,2020/12/2 06:35,20.3,19.6,77.2,86.8,454,435,18.7,45.9,0.547,6.6,553,19.4,70.1,4.7,7,22,0,0,1,1,1,1,1,1,1,1,0,0,1
23163,2020/12/2 06:40,20.3,19.7,77.2,86.8,741,432,18.7,45.4,0.569,6.6,921,19.5,70,2.5,29,50,0,0,1,1,1,1,1,1,1,1,0,1,0
23164,2020/12/2 06:45,20.3,19.7,77.9,86.8,944,434,18.7,45.4,0.55,6.6,1210,19.5,69.8,3.5,47,61,0,0,1,1,1,1,1,1,1,1,0,0,0
23165,2020/12/2 06:50,20.3,19.7,77.7,86.7,1291,437,18.7,45.4,0.569,6.6,1757,19.6,69.9,1.9,330,78,0,0,1,1,1,1,1,1,1,1,0,0,0
23166,2020/12/2 06:55,20.5,19.8,76.7,86.4,1673,432,18.7,45.4,0.564,6.6,2347,19.6,69.8,1.9,330,99,0,0,1,1,1,1,1,1,1,1,0,0,0
23167,2020/12/2 07:00,20.7,19.9,76.2,86.3,2032,431,18.7,45.3,0.546,6.6,2879,19.6,69.3,2.9,353,115,0,0,1,1,1,1,1,1,1,1,0,0,0
23168,2020/12/2 07:05,20.8,20,75.9,86,2450,429,18.7,45.3,0.564,6.6,3674,20.2,68.8,1.7,75,135,0,0,1,1,1,1,1,1,1,1,0,0,0
23169,2020/12/2 07:10,20.9,20.2,75.3,85.5,2749,427,18.7,45.2,0.553,6.6,4120,20.2,68.5,1.7,72,141,0,0,1,1,1,1,1,1,1,1,0,0,0
23170,2020/12/2 07:15,21.1,20.4,74.8,84.8,3132,428,18.7,45.3,0.561,6.6,6986,20.6,67.3,4.7,345,228,0,0,1,1,1,1,1,1,1,1,0,0,0
23171,2020/12/2 07:20,21.4,20.6,73.8,84.3,3586,424,18.7,45.2,0.549,6.6,8560,21,66.7,2.9,14,243,0,0,1,1,1,1,1,1,1,1,0,0,0
23172,2020/12/2 07:25,21.7,20.9,73.2,83.5,3981,422,18.7,45.2,0.558,6.6,9564,20.9,66.9,3.7,23,254,0,0,1,1,1,1,1,1,1,1,0,0,0
23173,2020/12/2 07:30,22,21.1,72.5,82.6,4483,422,18.7,45.2,0.555,6.6,10984,21.1,65.8,3.1,37,267,0,0,1,1,1,1,1,1,1,1,0,0,0
23174,2020/12/2 07:35,22.1,21.3,71.5,82,4949,420,18.7,45.9,0.556,6.6,12555,21.1,66.3,4.9,24,279,0,0,1,1,1,1,1,1,1,1,0,0,1
23175,2020/12/2 07:40,22.5,21.8,70.5,81.3,5511,422,18.7,45.6,0.544,6.5,14311,21.5,65.4,2.9,39,289,0,0,1,1,1,1,1,1,1,1,0,0,0
23176,2020/12/2 07:45,22.8,22.5,69.5,79.2,5870,422,18.7,45.4,0.547,6.6,15900,21.3,65.5,4.5,13,300,0,0,1,1,1,1,1,1,1,1,0,0,0
23177,2020/12/2 07:50,23.2,22.7,68.5,78.3,6121,416,18.7,45.4,0.546,6.6,16816,21.5,64.9,2.5,45,310,0,0,1,1,1,1,1,1,1,1,0,0,0
23178,2020/12/2 07:55,23.6,22.4,68,78.7,11190,412,18.8,45.4,0.534,6.5,18340,21.6,65.4,5.1,23,324,0,0,1,1,1,1,1,1,1,1,0,0,0
23179,2020/12/2 08:00,24.3,22.4,66.4,78.8,12458,409,18.8,45.3,0.538,6.6,19803,22,64.3,3.7,35,339,0,0,1,1,1,1,1,1,1,1,0,0,0
23180,2020/12/2 08:05,25.1,22.6,65.8,78.1,13749,412,18.8,45.3,0.525,6.5,21352,21.9,65,3.7,25,353,0,0,1,1,1,1,1,1,1,1,0,0,0
23181,2020/12/2 08:10,24.8,23,63.9,76.7,13761,412,18.8,45.3,0.532,6.5,22675,22,64.3,4.1,19,368,0,0,1,1,1,1,1,1,1,1,1,0,0
23182,2020/12/2 08:15,24.8,23,64.2,76.4,15638,415,18.9,45.2,0.533,6.6,24673,22,64.6,3.1,22,381,0,0,1,1,1,1,1,1,1,1,1,0,0
23183,2020/12/2 08:20,25,23.1,63.1,76.8,16917,415,18.9,45.2,0.538,6.5,26023,22.1,64.2,3.5,75,376,0,0,1,1,1,1,1,1,1,1,1,0,0
23184,2020/12/2 08:25,25.1,23.4,62.2,74.5,15793,415,18.9,45.2,0.519,6.5,27612,22,64.2,2.3,69,346,0,0,1,1,1,1,1,1,1,1,1,0,0
23185,2020/12/2 08:30,25.4,23.8,61.2,74.2,10509,417,19,45.1,0.526,6.5,28725,23,62.7,1.5,107,410,0,0,1,1,1,1,1,1,1,1,1,0,0
23186,2020/12/2 08:35,24.9,24.9,62.8,71.5,10545,415,19,45.8,0.509,6.5,29909,21.8,64.1,2.3,54,379,0,0,1,1,1,1,1,1,1,1,1,0,0
23187,2020/12/2 08:40,24.6,25.2,64.9,69.8,10748,417,19,45.4,0.522,6.5,30296,22.1,63.6,3.5,23,350,0,0,1,1,1,1,1,1,1,1,1,0,0
23188,2020/12/2 08:45,24.9,25.5,62.6,68.6,12242,411,19,45.3,0.517,6.5,32493,22.5,63.4,2.9,39,405,0,0,1,1,1,1,1,1,1,1,0,0,0
23189,2020/12/2 08:50,25,25.9,62.9,67.5,12386,413,19.1,45.4,0.563,6.5,33092,22.6,63.1,3.7,43,450,0,0,1,1,1,1,1,1,1,1,1,0,0
23190,2020/12/2 08:55,25.2,25.3,61.4,68.3,13271,412,19.2,45.4,0.51,6.5,34718,22.8,62.9,3.9,55,377,0,0,1,1,1,1,1,1,1,1,1,0,0
23191,2020/12/2 09:00,25.9,25.4,60.7,70.8,12577,412,19.2,45.3,0.515,6.5,35673,22.8,62.7,3.9,56,280,0,0,1,1,1,1,1,1,1,1,1,0,0
23192,2020/12/2 09:05,25.7,25.6,60.5,69.2,12290,409,19.3,45.3,0.522,6.5,36693,22.8,61.9,5.1,21,283,0,0,1,1,1,1,1,1,1,1,1,0,0
23193,2020/12/2 09:10,26,25.2,60.4,69.6,12661,405,19.3,45.3,0.539,6.5,38455,22.8,62.2,3.3,76,509,0,0,1,1,1,1,1,1,1,1,0,0,0
23194,2020/12/2 09:15,26,25.5,61.2,69.3,12996,411,19.3,45.1,0.494,6.5,39022,22.7,62.3,4.5,15,394,0,0,1,1,1,1,1,1,1,1,1,0,0
23195,2020/12/2 09:20,26.1,26.2,59.7,68.4,13414,416,19.4,45.2,0.568,6.5,40570,23.6,60.3,3.9,327,458,0,0,1,1,1,1,1,1,1,1,1,0,0
23196,2020/12/2 09:25,26.4,26.5,61.5,67.6,13857,413,19.4,45.1,0.587,6.5,41847,23.9,60.1,1.9,64,528,0,0,1,1,1,1,1,1,1,1,0,0,0
23197,2020/12/2 09:30,26.3,26.5,58.5,65.5,14502,412,19.4,44.9,0.534,6.5,43370,24.2,59.3,2.1,65,589,0,0,1,1,1,1,1,1,1,1,1,0,0
23198,2020/12/2 09:35,26.7,26.8,58.1,65.8,15040,402,19.5,45.8,0.513,6.5,44109,24.7,57.4,1.5,339,441,0,0,1,1,1,1,1,1,1,1,1,0,0
23199,2020/12/2 09:40,26.3,26.3,56.5,64.7,16128,399,19.5,45.4,0.503,6.5,45791,24.7,58.8,2.3,66,570,0,0,1,1,1,1,1,1,1,1,1,0,0
23200,2020/12/2 09:45,27,26.6,58,66.2,22046,402,19.6,45.4,0.508,6.5,47769,24.5,58.8,3.3,23,379,0,0,1,1,1,1,1,1,1,1,1,0,0
23201,2020/12/2 09:50,28.1,26.5,52.7,64.6,25119,400,19.6,45.4,0.503,6.5,48758,25.1,56.5,2.9,24,603,0,0,1,1,1,1,1,1,1,1,0,0,0
23202,2020/12/2 09:55,29,27.4,52.3,63.9,26637,399,19.7,45.3,0.528,6.5,49709,25.5,56.8,2.5,19,446,0,0,1,1,1,1,1,1,1,1,1,0,0
23203,2020/12/2 10:00,30.1,27.9,50.6,64.1,28000,402,19.7,45.2,0.498,6.5,51196,25.3,57,1.9,352,383,0,0,1,1,1,1,1,1,1,1,1,0,0
23204,2020/12/2 10:05,30.4,27.9,49.4,62.4,28287,393,19.8,45.1,0.509,6.5,50431,26.3,55,1.9,56,328,0,0,1,1,1,1,1,1,1,1,1,0,0
23205,2020/12/2 10:10,30.9,28.8,51.2,64.4,30463,402,19.8,45.1,0.502,6.5,53553,25.1,57.5,2.5,36,559,0,0,1,1,1,1,1,1,1,1,1,0,0
23206,2020/12/2 10:15,32.4,29.3,46.8,63.9,31432,396,19.9,44.9,0.513,6.5,53740,25.6,56.4,2.1,34,497,0,0,1,1,1,1,1,1,1,1,0,0,0
23207,2020/12/2 10:20,32.4,28.6,46.6,60.6,30870,394,20,44.9,0.498,6.5,54193,24.7,57.8,2.5,31,580,0,0,1,1,1,1,1,1,1,1,1,0,0
23208,2020/12/2 10:25,32.2,28.9,45.3,63,32281,399,20,44.9,0.508,6.5,56128,25.3,56.3,2.1,78,617,0,0,1,1,1,1,1,1,1,1,1,0,0
23209,2020/12/2 10:30,32.8,29,42.9,61.4,32986,390,20.1,44.8,0.512,6.5,57589,25.2,56.6,4.9,340,542,0,0,1,1,1,1,1,1,1,1,0,0,0
23210,2020/12/2 10:35,32.3,29.1,45,61.6,31886,390,20.1,45.6,0.485,6.4,58594,25.7,55.1,3.7,38,631,0,0,1,1,1,1,1,1,1,1,1,0,1
23211,2020/12/2 10:40,32.5,28.9,42.7,58.9,32137,390,20.2,45.4,0.522,6.4,59993,25.9,56,1.7,56,658,0,0,1,1,1,1,1,1,1,1,1,0,0
23212,2020/12/2 10:45,32.8,29.8,46,61.3,31563,393,20.3,45.3,0.517,6.5,60819,26.1,54.6,3.5,36,525,0,0,1,1,1,1,1,1,1,1,1,0,0
23213,2020/12/2 10:50,32.2,30.2,43.6,57.4,32137,389,20.4,45.3,0.494,6.4,61248,26.3,55.1,2.5,17,620,0,0,1,1,1,1,1,1,1,1,1,0,0
23214,2020/12/2 10:55,32.8,30,45.5,60,31743,388,20.4,45.2,0.496,6.4,62951,26.5,53.2,2.1,341,665,0,0,1,1,1,1,1,1,1,1,0,0,0
23215,2020/12/2 11:00,32.2,30.1,46.4,57,27510,390,20.5,44.9,0.497,6.4,64007,27.3,51.5,1.3,15,675,0,0,1,1,1,1,1,1,1,1,1,0,0
23216,2020/12/2 11:05,31.5,29.3,44.7,59.3,25023,390,20.6,44.9,0.501,6.4,64978,28.4,48.7,1.3,135,655,0,0,1,1,1,1,1,1,1,1,1,0,0
23217,2020/12/2 11:10,31.7,30.5,47.3,60.5,23947,392,20.7,44.9,0.492,6.4,138,28.5,50.3,1.7,44,686,0,0,1,1,1,1,1,1,1,1,1,0,0
23218,2020/12/2 11:15,31.8,30.8,46.7,55.4,25263,397,20.7,44.9,0.491,6.4,138,27.6,49.9,3.9,354,606,0,0,1,1,1,1,1,1,1,1,1,0,0
23219,2020/12/2 11:20,33.4,31.1,42.7,58.9,25992,394,20.8,44.8,0.487,6.4,138,26.9,52.2,2.9,18,244,0,0,1,1,1,1,1,1,1,1,0,0,0
23220,2020/12/2 11:25,32.6,30.8,42.7,55.4,31623,397,20.9,44.8,0.492,6.4,138,27,54.2,2.1,68,617,0,0,1,1,1,1,1,1,1,1,1,0,0
23221,2020/12/2 11:30,33.5,30.9,42.5,56.4,34708,399,21,44.7,0.487,6.4,138,26.6,53.5,2.1,339,386,0,0,1,1,1,1,1,1,1,1,1,0,0
23222,2020/12/2 11:35,34.8,31,43.1,59.6,33668,392,21.1,45.1,0.471,6.4,138,27.6,50.2,2.5,346,241,0,0,1,1,1,1,1,1,1,1,0,0,1
23223,2020/12/2 11:40,34.7,30.6,40.3,61.3,32113,396,21.1,45.3,0.484,6.4,138,27.2,51.5,2.3,44,651,0,0,1,1,1,1,1,1,1,1,1,0,0
23224,2020/12/2 11:45,35.2,29.8,39.6,60.8,31049,392,21.2,44.9,0.485,6.4,138,27.7,49.8,3.3,42,458,0,0,1,1,1,1,1,1,1,1,1,0,0
23225,2020/12/2 11:50,34.9,29.7,40.6,59.8,29890,394,21.3,44.9,0.481,6.4,138,27.5,50.4,3.5,19,587,0,0,1,1,1,1,1,1,1,1,1,0,0
23226,2020/12/2 11:55,34,29.6,43.5,59.2,27988,395,21.4,44.9,0.478,6.4,138,27.6,50.3,2.5,10,587,0,0,1,1,1,1,1,1,1,1,1,0,0
23227,2020/12/2 12:00,34,29.8,42.4,59.7,26016,390,21.5,44.8,0.482,6.4,138,27.3,51,1.5,56,705,0,0,1,1,1,1,1,1,1,1,0,0,0
23228,2020/12/2 12:05,33.4,29.6,45.3,62.1,18627,397,21.5,45.2,0.475,6.4,138,27.5,50.7,1.9,31,668,0,0,1,1,1,1,1,1,1,1,1,0,1
23229,2020/12/2 12:10,33.1,30,42.8,59.8,17324,396,21.6,45.4,0.474,6.4,138,27.7,50.3,2.1,26,689,0,0,1,1,1,1,1,1,1,1,1,0,0
23230,2020/12/2 12:15,31.7,30.3,44.1,55.7,16559,389,21.7,45.4,0.478,6.4,138,29.1,47.3,1.5,91,575,0,0,1,1,1,1,1,1,1,1,1,0,0
23231,2020/12/2 12:20,31.6,31,46.2,57.9,16559,398,21.7,45.3,0.483,6.4,138,28.3,48.2,1.9,339,686,0,0,1,1,1,1,1,1,1,1,1,0,0
23232,2020/12/2 12:25,33.3,31.3,43.8,53.6,27283,393,21.8,45.1,0.475,6.4,138,28.9,47.2,5.3,324,679,0,0,1,1,1,1,1,1,1,1,0,0,0
23233,2020/12/2 12:30,34.4,31.1,42.8,57.8,27714,394,21.9,44.9,0.477,6.4,138,27.6,51.5,1.9,38,679,0,0,1,1,1,1,1,1,1,1,1,0,0
23234,2020/12/2 12:35,34.4,31.3,39.5,53.8,28957,398,21.9,45.7,0.466,6.4,138,28.4,49.1,2.7,32,675,0,0,1,1,1,1,1,1,1,1,1,0,1
